"_id","_labels","_applyNeo4jNaming","_classLabel","_dataTypePropertyLabel","_domainRel","_handleMultival","_handleRDFTypes","_handleVocabUris","_keepCustomDataTypes","_keepLangTag","_objectPropertyLabel","_rangeRel","_subClassOfRel","_subPropertyOfRel","date","description","exhibit","height","img","name","sitelink","uri","width","_start","_end","_type"
"6433",":Paintings","","","","","","","","","","","","","","1605-01-01T00:00","painting by El Greco","","100.01","http://commons.wikimedia.org/wiki/Special:FilePath/Apparition%20St%20hyacinth.jpg","The Apparition of the Virgin to St. Hyacinth","3","http://www.wikidata.org/entity/Q16526590","61.91",,,
"6434",":Paintings","","","","","","","","","","","","","","1570-01-01T00:00","painting by El Greco","","50.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%2014.jpg","Healing of the Man Born Blind","3","http://www.wikidata.org/entity/Q21121895","61.0",,,
"6435",":Paintings","","","","","","","","","","","","","","1591-01-01T00:00","painting by El Greco","","105.0","http://commons.wikimedia.org/wiki/Special:FilePath/Coronacion%20de%20la%20Virgen.jpg","Coronation of the Virgin Mary","0","http://www.wikidata.org/entity/Q12113168","80.0",,,
"6436",":Keyword","","","","","","","","","","","","","","","scholar and theologian","","","","Ildephonsus of Toledo","24","http://www.wikidata.org/entity/Q456069","",,,
"6437",":City","","","","","","","","","","","","","","","city in the northern Italian region of Emilia-Romagna","","","","Parma","","http://www.wikidata.org/entity/Q2683","",,,
"6438",":Paintings","","","","","","","","","","","","","","1572-01-01T00:00","painting by El Greco in the Gemäldegalerie Alte Meister, Dresden","","65.5","http://commons.wikimedia.org/wiki/Special:FilePath/La%20curacion%20del%20ciego%20El%20Greco%20Dresde.jpg","Christ Healing the Blind","6","http://www.wikidata.org/entity/Q5393073","84.0",,,
"6439",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco","","97.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20St.%20Bartholomew%20-%20Google%20Art%20Project.jpg","Saint Bartholomew","2","http://www.wikidata.org/entity/Q16621903","77.0",,,
"6440",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco from circa 1600, now at São Paulo Museum of Art","","106.5","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Anuncia%C3%A7%C3%A3o.jpg","The Annunciation","4","http://www.wikidata.org/entity/Q5395006","72.5",,,
"6441",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco (Pedro Gil)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Christ%20with%20the%20Cross%202002%20NYR%2001090%200171%20000%28043605%29.jpg","Christ Carrying the Cross","0","http://www.wikidata.org/entity/Q104425060","",,,
"6442",":Paintings","","","","","","","","","","","","","","1577-01-01T00:00","painting by El Greco","","116.0","http://commons.wikimedia.org/wiki/Special:FilePath/St.%20bernard%20El%20Greco.jpg","Saint Bernard","4","http://www.wikidata.org/entity/Q16621909","79.5",,,
"6443",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco","","70.0","http://commons.wikimedia.org/wiki/Special:FilePath/St%20Bartholomew%20from%20Prado.jpg","The Apostle Bartholomew (Paul)","1","http://www.wikidata.org/entity/Q16621905","56.0",,,
"6444",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco","","","http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Face%20-%20El%20Greco%20-%20Pal%C3%A1cio%20da%20Ajuda.jpg","Veil of Veronica","1","http://www.wikidata.org/entity/Q20050452","",,,
"6445",":Paintings","","","","","","","","","","","","","","1570-01-01T00:00","painting by El Greco","","15.9","http://commons.wikimedia.org/wiki/Special:FilePath/La%20huida%20a%20Egipto%20%28El%20Greco%29.jpg","The Flight into Egypt","6","http://www.wikidata.org/entity/Q5967017","21.6",,,
"6446",":Paintings","","","","","","","","","","","","","","1565-01-01T00:00","painting by El Greco","","","http://commons.wikimedia.org/wiki/Special:FilePath/Dormition%20El%20Greco.jpg","Dormition of the Virgin","9","http://www.wikidata.org/entity/Q3078569","",,,
"6447",":Keyword","","","","","","","","","","","","","","","sweat cloth relic of St. Veronica","","","","Veil of Veronica","15","http://www.wikidata.org/entity/Q608632","",,,
"6448",":Paintings","","","","","","","","","","","","","","1585-01-01T00:00","painting by El Greco","","96.0","http://commons.wikimedia.org/wiki/Special:FilePath/Rodrigo%20de%20la%20Fuente.jpg","Portrait of Rodrigo de la Fuente","6","http://www.wikidata.org/entity/Q5560923","82.3",,,
"6449",":Paintings","","","","","","","","","","","","","","1598-01-01T00:00","painting by El Greco (Palazzo Barberini, Rome)","","111.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Baptism%20of%20Christ%20-%20WGA10516.jpg","Baptism of Jesus Christ","1","http://www.wikidata.org/entity/Q83178018","47.0",,,
"6450",":Paintings","","","","","","","","","","","","","","1577-01-01T00:00","painting by El Greco","","119.0","http://commons.wikimedia.org/wiki/Special:FilePath/Aparicion%20de%20la%20Virgen%20a%20san%20Lorenzo%20El%20Greco.jpg","Apparition of the Virgin to Saint Lawrence","6","http://www.wikidata.org/entity/Q5557529","102.0",,,
"6451",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco, now at National Gallery of Canada","","168.5","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20St%20Francis%20and%20Brother%20Leo%20Meditating%20on%20Death%20-%20WGA10560.jpg","St Francis and Brother Leo Meditating on Death","2","http://www.wikidata.org/entity/Q11838643","103.2",,,
"6452",":Paintings","","","","","","","","","","","","","","1605-01-01T00:00","painting by El Greco (Marcos sale 1991)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Sketch%20for%20coronation%20of%20the%20virgin.jpg","The Coronation of the Virgin","0","http://www.wikidata.org/entity/Q104250991","",,,
"6453",":Paintings","","","","","","","","","","","","","","1590-01-01T00:00","painting by El Greco","","70.0","http://commons.wikimedia.org/wiki/Special:FilePath/San%20Pablo%2C%20de%20El%20Greco%20%28Museo%20Nacional%20de%20Escultura%20de%20Valladolid%29.jpg","Saint Paul (Oviedo)","1","http://www.wikidata.org/entity/Q102071139","53.0",,,
"6454",":Paintings","","","","","","","","","","","","","","1577-01-01T00:00","painting by El Greco","","212.0","http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista%20El%20Greco.jpg","John the Baptist","3","http://www.wikidata.org/entity/Q11838644","78.0",,,
"6455",":Paintings","","","","","","","","","","","","","","1607-01-01T00:00","painting by El Greco","","102.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20St%20Peter%20in%20Penitence%20-%20WGA10569.jpg","St Peter in Penitence","0","http://www.wikidata.org/entity/Q94698419","84.0",,,
"6456",":Paintings","","","","","","","","","","","","","","1595-01-01T00:00","painting by El Greco","","125.1","http://commons.wikimedia.org/wiki/Special:FilePath/The%20Penitent%20Saint%20Peter%20by%20El%20Greco%2C%20San%20Diego%20Museum%20of%20Art.JPG","The Penitent Saint Peter","3","http://www.wikidata.org/entity/Q39899773","107.6",,,
"6457",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20greco%2C%20ritratto%20di%20san%20francesco%2C%201590-1599%2C%2002.JPG","Head of Saint  Francis","0","http://www.wikidata.org/entity/Q102252989","",,,
"6458",":Keyword","","","","","","","","","","","","","","","one of a family of bowed, fretted and stringed instruments","","","","viol","46","http://www.wikidata.org/entity/Q40125","",,,
"6459",":Paintings","","","","","","","","","","","","","","1590-01-01T00:00","ca. 1590 painting by El Greco, now in National Museum in Oslo","","102.0","http://commons.wikimedia.org/wiki/Special:FilePath/San%20Pedro%20arrepentido%2C%20por%20El%20Greco.jpg","The Tears of Saint Peter","1","http://www.wikidata.org/entity/Q55421792","79.5",,,
"6460",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco (Gudiol)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Saint%20Peter%20%28documented%20by%20Gudiol%29.jpg","Saint Peter","0","http://www.wikidata.org/entity/Q105549350","",,,
"6461",":Paintings","","","","","","","","","","","","","","1590-01-01T00:00","painting by El Greco","","106.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Christ%20Carrying%20the%20Cross%20-%20Google%20Art%20Project.jpg","Christ with the cross","5","http://www.wikidata.org/entity/Q11916108","69.0",,,
"6462",":Keyword","","","","","","","","","","","","","","","tightly gathered collar set into formal or informal pleats","","","","ruff","29","http://www.wikidata.org/entity/Q653053","",,,
"6463",":Paintings","","","","","","","","","","","","","","1590-01-01T00:00","painting by El Greco","","70.0","http://commons.wikimedia.org/wiki/Special:FilePath/San%20Pedro%20Ap%C3%B3stol%2C%20de%20El%20Greco%20%28Museo%20Nacional%20de%20Escultura%20de%20Valladolid%29.JPG","Saint Peter (Oviedo)","0","http://www.wikidata.org/entity/Q102071389","53.0",,,
"6464",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco (Pontevedra)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Cleansing%20the%20Temple%2C%20Pontevedra.jpg","Christ Driving the Money Changers from the Temple","0","http://www.wikidata.org/entity/Q105659576","",,,
"6465",":Keyword","","","","","","","","","","","","","","","Christian saint, martyr and deacon of ancient Rome","","","","Lawrence of Rome","63","http://www.wikidata.org/entity/Q17590","",,,
"6466",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco (Mrs. Robertson, formerly Mrs. Blumenthal)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Saint%20Simon%20%28Blumenthal%29.jpg","Saint Simon","0","http://www.wikidata.org/entity/Q105306168","",,,
"6467",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco (Alberto Pani)","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Saint%20Francis%20receiving%20the%20Stigmata%2C%20Alberto%20Pani%2C%20Mexico%20City.jpg","Saint Francis receiving the Stigmata","0","http://www.wikidata.org/entity/Q104640981","",,,
"6468",":Paintings","","","","","","","","","","","","","","1580-01-01T00:00","painting by El Greco","","91.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20St%20Veronica%20Holding%20the%20Veil%20-%20WGA10457.jpg","Saint Veronica Holding the Veil","1","http://www.wikidata.org/entity/Q11838636","84.0",,,
"6469",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco. John and Mable Ringling Museum of Art version","","107.6","http://commons.wikimedia.org/wiki/Special:FilePath/Ringling%20Sarasota.jpg","Crucifixion with the Virgin Mary and Saint John the Evangelist","0","http://www.wikidata.org/entity/Q66622118","70.5",,,
"6470",":Paintings","","","","","","","","","","","","","","1590-01-01T00:00","painting by Domenikos Theotokopoulos, called El Greco","","102.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20The%20Agony%20in%20the%20Garden%20-%20WGA10484.jpg","The Agony in the Garden","3","http://www.wikidata.org/entity/Q78633391","114.0",,,
"6471",":Collection","","","","","","","","","","","","","","","art museum in Havana, Cuba","","","","National Museum of Fine Arts of Cuba","12","http://www.wikidata.org/entity/Q1779837","",,,
"6472",":Paintings","","","","","","","","","","","","","","1587-01-01T00:00","painting by El Greco held in Hermitage Museum","","121.5","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco1.jpg","Saints Peter and Paul","9","http://www.wikidata.org/entity/Q9396559","105.0",,,
"6473",":Paintings","","","","","","","","","","","","","","1605-01-01T00:00","painting by El Greco (Apostolado Toledo Cathedral sacristy)","","","http://commons.wikimedia.org/wiki/Special:FilePath/Cathedral%20of%20Toledo%2C%20sacristy%2C%20with%20paintings%20by%20El%20Greco%20%285%29%20%2829706896871%29.jpg","Saint Peter","0","http://www.wikidata.org/entity/Q102159660","",,,
"6474",":Keyword","","","","","","","","","","","","","","","the appearance of bodily wounds, scars, and pain in locations corresponding to the crucifixion wounds of Jesus Christ","","","","stigmata","49","http://www.wikidata.org/entity/Q190940","",,,
"6475",":Paintings","","","","","","","","","","","","","","1610-01-01T00:00","painting by El Greco (after Henke Apostelado)","","76.0","http://commons.wikimedia.org/wiki/Special:FilePath/Un%20ap%C3%B3stol%2C%20de%20El%20Greco%20%28Museo%20de%20Santa%20Cruz%20de%20Toledo%29.jpg","An Apostle","0","http://www.wikidata.org/entity/Q104640739","58.0",,,
"6476",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco","","","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20St.%20Catherine%20completepainting0000gudi%20z1t4%200290.jpg","Saint Catherine with Crown and Palm Branch","0","http://www.wikidata.org/entity/Q104325953","",,,
"6477",":Paintings","","","","","","","","","","","","","","1607-01-01T00:00","painting by El Greco","","104.1","http://commons.wikimedia.org/wiki/Special:FilePath/Crucifixion%20by%20El%20Greco%20-%20Q46935975.jpg","Christ on the Cross with a View of Toledo","0","http://www.wikidata.org/entity/Q46935975","61.9",,,
"6478",":Country","","","","","","","","","","","","","","","sovereign state situated on an island in the Caribbean Sea","","","","Cuba","","http://www.wikidata.org/entity/Q241","",,,
"6479",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco","","103.0","http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista%2C%20de%20El%20Greco%20%28Museo%20de%20Bellas%20Artes%20de%20Valencia%29.jpg","St. John the Baptist, Valencia","2","http://www.wikidata.org/entity/Q92902828","63.0",,,
"6480",":Paintings","","","","","","","","","","","","","","1600-01-01T00:00","painting by El Greco","","79.0","http://commons.wikimedia.org/wiki/Special:FilePath/Attributed%20to%20el%20Greco%20-%20Portrait%20of%20Juan%20de%20%C3%81vila%20-%20Google%20Art%20Project.jpg","Portrait of Juan de Avila","0","http://www.wikidata.org/entity/Q102256095","62.0",,,
"6481",":Collection","","","","","","","","","","","","","","","art museum in Norfolk, Virginia","","","","Chrysler Museum of Art","9","http://www.wikidata.org/entity/Q5114675","",,,
"6482",":Keyword","","","","","","","","","","","","","","","Christian saint","","","","Martin of Tours","72","http://www.wikidata.org/entity/Q133704","",,,
"6483",":Paintings","","","","","","","","","","","","","","1598-01-01T00:00","painting by El Greco in the Thyssen-Bornemisza Museum (c. 1596–1600)","","114.0","http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20The%20Annunciation%20-%20WGA10522.jpg","The Annunciation","2","http://www.wikidata.org/entity/Q21711736","67.0",,,
"6484",":Paintings","","","","","","","","","","","","","","1603-01-01T00:00","128 cm diameter round painting by El Greco now at Hospital de la Caridad de Illescas (1603-05)","","","http://commons.wikimedia.org/wiki/Special:FilePath/GRECO%20Anunciacion.jpg","Annunciation","7","http://www.wikidata.org/entity/Q5965719","",,,
"6485",":Keyword","","","","","","","","","","","","","","","Longest river in the Iberian Peninsula","","","","Tagus river","94","http://www.wikidata.org/entity/Q14294","",,,
"6486",":Keyword","","","","","","","","","","","","","","","type of Moorish castle or palace in Spain and Portugal","","","","alcázar","30","http://www.wikidata.org/entity/Q613611","",,,
"6487",":Paintings","","","","","","","","","","","","","","1608-01-01T00:00","painting by El Greco","","112.0","http://commons.wikimedia.org/wiki/Special:FilePath/Concierto%20de%20angeles.jpg","The Concert of the Angels","10","http://www.wikidata.org/entity/Q5781032","205.0",,,
"6488",":Paintings","","","","","","","","","","","","","","1570-01-01T00:00","painting by El Greco from the early 1570s","","26.7","http://commons.wikimedia.org/wiki/Special:FilePath/Annunciation%20by%20El%20Greco%20%281570-1575%2C%20Prado%29.jpg","The Annunciation","5","http://www.wikidata.org/entity/Q5965726","20.0",,,
